Id,SalePrice
2733,85691.59345846073
2734,77257.0071695204
2735,66588.78942324354
2736,71305.99360056722
2737,56162.82847471663
2738,63668.75684091212
2739,90395.85038180661
2740,67020.79048747128
2741,76136.60082268991
2742,82654.96191788078
2743,81654.49740920294
2744,76784.93441883457
2745,63671.51281608235
2746,64627.027769559965
2747,91052.32260640962
2748,59322.084466288274
2749,71118.2658873948
2750,64110.18237074129
2751,65674.08085928315
2752,109365.72637809867
2753,75978.51464035001
2754,115104.58640133818
2755,64897.25755516861
2756,55039.13739444677
2757,52688.23042240847
2758,56948.597385495916
2759,81924.21481193132
2760,75705.05446875798
2761,70063.55445741831
2762,73062.91686034724
2763,131133.67655177956
2764,113368.35376876341
2765,171741.4846607447
2766,64840.07289115299
2767,57477.099626328716
2768,56985.07086061106
2769,64126.197738338466
2770,74483.02979119195
2771,58175.45745831218
2772,57397.8135642766
2773,81864.11094859798
2774,64505.491966234564
2775,64015.29863541788
2776,69800.217452494
2777,73516.15913885669
2778,58280.87105545831
2779,68593.11520868234
2780,52973.26723348048
2781,57118.147755026584
2782,57438.88885048608
2783,59377.64532504377
2784,56698.08836148963
2785,65398.62701013989
2786,48166.96665770311
2787,58715.969678414716
2788,51112.42611157928
2789,98035.7307187081
2790,55861.39444432825
2791,56285.05592652494
2792,44133.18591254786
2793,101085.48303159795
2794,55118.46308266991
2795,62524.04242678231
2796,60768.77623756786
2797,94578.14867993636
2798,66030.80635250566
2799,58141.68236362229
2800,50710.83094294728
2801,57384.790983216335
2802,61933.993764353116
2803,70679.99060123482
2804,76069.73174047546
2805,61160.955848555895
2806,59604.766215023104
2807,88838.47471732688
2808,68929.27041718109
2809,65538.5311480243
2810,61523.79605779484
2811,91145.0954006619
2812,78258.75853549343
2813,79367.65409111428
2814,73686.64679363806
2815,55803.96030492486
2816,134666.83682883688
2817,88970.54094044183
2818,61387.45611968401
2819,124656.88359544301
2820,78588.26845796737
2821,58850.28029629176
2822,122485.89733596527
2823,167337.81917734953
2824,113897.86184424517
2825,98709.83659612025
2826,64480.912792088755
2827,64868.841752023625
2828,156144.37541442708
2829,136784.45980015796
2830,154758.12033832853
2831,145041.66597637912
2832,155377.4990386542
2833,164888.18023843085
2834,158391.56424907607
2835,161948.01733867766
2836,147705.70094642206
2837,112105.8784653458
2838,75428.91698101554
2839,153726.9905108855
2840,142821.3959664324
2841,156042.4095536748
2842,163122.4373700821
2843,72559.23558942834
2844,96178.74374669362
2845,55820.42821436658
2846,152242.44502534444
2847,152406.1076664473
2848,142574.58081465276
2849,148273.54150382773
2850,180450.79427393345
2851,150775.62833834146
2852,170067.90908418235
2853,165713.6732205557
2854,68493.72760499269
2855,150199.96835036227
2856,149385.62207011622
2857,147943.28250591405
2858,140646.55929020382
2859,71230.49853959255
2860,74244.18057637234
2861,65039.68630393836
2862,138977.60942898702
2863,69263.46363770025
2864,155294.14112135262
2865,65573.9741885107
2866,69154.1994477385
2867,55453.342564127015
2868,65484.518631028055
2869,57029.41334865816
2870,78572.71470264677
2871,59700.358964694664
2872,43025.94609635579
2873,52396.017947230284
2874,68461.28914010547
2875,53430.99202685157
2876,80821.46940032014
2877,68086.19324410765
2878,98333.7295427866
2879,77805.73457187542
2880,57973.27054154183
2881,85174.16038575859
2882,95373.2089733925
2883,107052.85358341105
2884,122855.82413158091
2885,118150.7344942967
2886,144753.24062790684
2887,55327.94784752985
2888,63742.53299953551
2889,43731.34385163884
2890,51668.903778970096
2891,68814.2939643636
2892,35759.89849011813
2893,46120.67497263763
2894,41464.048625962896
2895,160749.69190292357
2896,158435.8895610168
2897,147332.0057260155
2898,75509.42087985524
2899,149103.06383224475
2900,87233.20781529888
2901,123960.2295403147
2902,139300.74619115627
2903,177269.36842062187
2904,191074.45341590093
2905,64658.783568359664
2906,131737.06920693268
2907,63023.10163023189
2908,68836.91001616394
2909,77307.38056614355
2910,54829.09273521777
2911,52402.82561059721
2912,91407.07442355237
2913,53829.594171607634
2914,53963.28433136898
2915,55246.9601241563
2916,53630.985666487315
2917,78773.60807960815
2918,62909.94693116244
2919,164558.143983371
